   519 2 16 5 2  113  57  66  62  52  62  58  58
   519 1 16 6 2   95  54  46  46  54  55  40  39
   520 2 16 5 2  117  60  63  45  72  73  64  62
   520 1 16 6 2  116  66   .  53  52  59  63  55
   521 1 15 3 1   78  36  25   .  52  40  44  42
   521 1 15 3 1   77  27  21  20  46  38   .  44
   522 2 18 5 2   99  52  71  62  47  53  48  70
   522 1 18 6 2  107  49  52  47  54  47  41  28
   523 1 13 4 2  100  39  47  47  48  38  29  56
   523 1 13 4 2   98  54  51  46  49  39  51  54
   524 1 15 4 2  101  38  49  45  52  51  44  50
   524 1 15 4 2   86  64  52   .  52  46  58  65
   525 1 13 3 1  100  50  51  56  50  54   .  49
   525 1 13 3 1  119  58  59  64  63  72  64  51
   526 2 17 2 2   73  36  30  41  42  39  45  41
   526 2 17 2 2   87  39  49   .  38  55  44  58
   527 2 16 5 2   99  38  38  35  44  50  44  57
   527 1 16 6 2  112  49  53  53  48  44  41  58
   528 2 17 2 2  113  53  56  47  57  60  49  39
   528 2 17 2 2  114  49  55  58  53  61  57  50
   529 2 18 5 2   88  59   .  59  40  46  43  50
   529 1 18 6 2   96  56  62  64  57  53  57  51
   530 2 15 5 2  115  55  59  59  48  53  51  48
   530 1 15 6 2  124  67  76  48  62  54  53  48
   531 2 17 5 2  118  52  49  47   .  54  63  46
   531 1 17 6 2  128  53  60  60  51   .  67  77
   532 2 14 2 2  103  38  37  47  51  42  47  45
   532 2 14 2 2   81  39  37  32  42  29  36  41
   533 1 16 3 1   91  53  48  38  41  47  58  55
   533 1 16 3 1   76  43  44  45  22  38  50  29
   534 2 16 2 2   79  55  49  50  51  42  33  47
   534 2 16 2 2   90  51  48  45  47  32  36  60
   535 1 16 4 2   95  63  52  54  45  37  49  33
   535 1 16 4 2   88  64  63  65  52  48  57  46
   536 2 13 5 2  129  73  66  68  70  75  59  71
   536 1 13 6 2  119  67  65  56  63  62  67  49
   537 1 17 3 1  111  48  49  56  46  48  52  66
   537 1 17 3 1  114  54  51  57  59  53  60  56
   538 1 17 4 2  108  73  67  78  47  53  46  42
   538 1 17 4 2    .  57  67  66  59  62  62  64
   539 1 15 3 1   93  29  27   .  54  42  38  53
   539 1 15 3 1   88  51  37  50  59  45  44  54
   540 2 16 5 2   87  38  40  36  62  51  58  43
   540 1 16 6 2   81  41  31  40  49  49  54  36
   541 2 15 2 2   67  50  51  43  32  34  28  55
   541 2 15 2 2    .  40  37  33  52  42  45  45
   542 2 15 5 2  111  56  65  68  44  32  43   .
   542 1 15 6 2  105  44  52  52  48  47  48  28
   543 2 15 1 1  108  53  49  59  45  47  43  47
   543 2 15 1 1  105   .  59  55  57  40  47  50
   544 2 15 5 2  106  53  51  49  47  63  60  55
   544 1 15 6 2  111  58  62  56  60  59  53  54
   545 1 18 3 1   88  40  40  46  50  55  41  43
   545 1 18 3 1   78   .  40  47  38  34  33  35
   546 1 15 3 1  121  72  51  58  50  58  61  50
   546 1 15 3 1  116  64  58  57  51  57  55  49
   547 2 14 2 2    .  43  54  49  61  61  59  59
   547 2 14 2 2  109  48  52  47  50  52  47  59
   548 1 18 3 1   94  46  53  62  57  42  35  47
   548 1 18 3 1   87  41  33  42  54  47  43  38
   549 1 16 4 2   97  47  59  51  48  58  60  52
   549 1 16 4 2  112  47  35  56  48  41  56  55
   550 2 15 5 2  107  48  38  48  54  56  52  38
   550 1 15 6 2   87  41  27  32  45  54  45  44
   551 2 18 5 2  100  42  40  44  45  56  48  44
   551 1 18 6 2   95  46  44  51  43  49  47  61
   552 2 18 5 2   97  48  49  41  54  59  59  62
   552 1 18 6 2  117  56  58  55  61  62  57  54
   553 2 15 2 2  125  63  67  59  50  43  45  59
   553 2 15 2 2  127  60  67  63  50  52  53  61
   554 2 16 5 2  115  43  57  51  54  48  61  50
   554 1 16 6 2  117  49  39  48  58  60  50  47
   555 2 13 1 1  110  59  66  59  48  54   .  63
   555 2 13 1 1  122  62  54  55  65   .  62  49
   556 1 14 3 1   85  43  34  36  54  43  48  37
   556 1 14 3 1  101  50  45  54  51  35  53  54
   557 2 16 2 2   94  50  46  48  41  38  43  52
   557 2 16 2 2   95  55  40  60  52  59  44  61
   558 1 15 4 2   84  44  53  42  42  37  48  56
   558 1 15 4 2  105  41  60  51  49  53  49  48
   559 2 16 2 2  115  44  47  51  49  54  52  59
   559 2 16 2 2  105  44  42  47  50  61  48  55
   560 2 13 1 1  107  62  63  52  50  45  37  52
   560 2 13 1 1  110  52  55  53  50  55  44  65
   561 2 18 1 1  109  47  33  35  64  67  64  45
   561 2 18 1 1   96  57  42  38  48  54  54  45
   562 1 13 4 2  118  65  60  61  54  47  60  44
   562 1 13 4 2  105  53  60  50  50  50  61  52
   563 2 13 1 1   88  46  44  52  34  30  45  48
   563 2 13 1 1  106  57  63  53  33  39  45  44
   564 1 16 3 1   90  34  53  56  39  38  31  47
   564 1 16 3 1  101  34  56  55  38  37  43  39
   565 2 18 1 1   95  40  42  51  36  48  43  58
   565 2 18 1 1   87  47  44  46  66  48  58  53
   566 2 16 5 2   97   .  55  59  31  44  44  56
   566 1 16 6 2   98   .  50  64  53  48  50  67
   567 2 17 1 1  100  58  63  52  39  43  57  51
   567 2 17 1 1  106  56  62  61  34  40  53  49
   568 1 17 3 1  126  60  59  53  65  59  59  52
   568 1 17 3 1  123  56  51  56  63  64  63  59
   569 2 18 5 2   99  54  43  54  45  61  59  34
   569 1 18 6 2   93  55  55  48  36  54  50  46
   570 2 17 1 1  126  63  70  68  57  63  56  54
   570 2 17 1 1  137  55  70  65  58   .  60  63
   571 2 17 2 2   71  41  41  36  34  46  32  38
   571 2 17 2 2   92  46  50  40  57  54  50  54
   572 2 16 2 2   95  24  36   .   .  51  48  38
   572 2 16 2 2   89  44  52  44  40  49  53  52
   573 1 14 3 1   96  50  72  52  47  44  46  41
   573 1 14 3 1   87  54  51  58  50  59  51  51
   574 2 13 5 2  104  57  53   .  69  57  55  56
   574 1 13 6 2  110  59  51  54  60  52  52  46
   575 1 14 3 1   96  60  61  54  47  56  54  44
   575 1 14 3 1    .  42  38  44  37  48  56  36
   576 2 14 5 2  104  48  56  52  50  50  59  57
   576 1 14 6 2  106  34  45  45  45  62  77  59
   577 1 14 3 1   97  43  43  41  43  38  46  48
   577 1 14 3 1   92  55  51  51  43  41  39  59
   578 2 18 5 2  102  58  55  52  55  50  57  54
   578 1 18 6 2   91  41  48  51  51  49  39  37
   579 1 14 4 2   87  32  36  28  53  50  50  50
   579 1 14 4 2   98  51  50  50  61  55  53  47
   580 2 13 5 2  123  67  58  59  60  54  59  57
   580 1 13 6 2  106  53  49  50  50  53  42  45
   581 1 14 3 1   91  45  51  40  52  54  48  48
   581 1 14 3 1   88  45  41  28  48  42  40  52
   582 2 17 5 2  103  51  57  45  60  49  53  42
   582 1 17 6 2  102  56  45  51  59  52  52  50
   583 2 16 1 1   71  50  53   .  31  30  29  43
   583 2 16 1 1   75  34  42  42  25  30  29   .
   584 2 14 2 2  101  61  49  54  57  70  53  49
   584 2 14 2 2  104  66  44  37  49  46  40  39
   585 2 16 5 2  100  37  42  39  53  43  51  44
   585 1 16 6 2  102  53  40  44  63  61  64  45
   586 2 14 2 2   75  31  42   .  34  30  42  31
   586 2 14 2 2   80  41  51  54  44  34  40  43
   587 2 14 5 2   96  44  58  48  52  62  50  55
   587 1 14 6 2  106  53  42  51  68  68  61  51
   588 1 16 3 1  100  56  59  53  43  39  58  57
   588 1 16 3 1   91  43  36  43  45  58  66  34
   589 2 17 2 2  101  54  45  52  55  57  50  60
   589 2 17 2 2  102  42  35  41  43  57  56  63
   590 1 16 4 2  111  57  63  72  40  39  37  54
   590 1 16 4 2   86  40  50  44  22  26  21  35
   591 1 17 3 1  128  65  64  70  50  54  54  49
   591 1 17 3 1  115  66  76  67  37  39  40  45
   592 1 17 4 2  105  54  40  55  49  38  47  42
   592 1 17 4 2   83  46  45  50  48  46  41  53
   593 2 15 1 1   99  56  47  49  44  43  46  55
   593 2 15 1 1  101  58  45  60  43  45  30  34
   594 2 17 2 2  103  33  38  40  53  37  42  53
   594 2 17 2 2  103  44  42  42  59  52  46  45
   595 1 16 4 2   97  48  40  44  44  36  39  56
   595 1 16 4 2   99  45  42  48  51  50  56  58
   596 2 17 1 1   80  45   .  40  38  40  39  66
   596 2 17 1 1   87  42  39  36  41  37  44  63
   597 2 17 5 2   89  54  61  49  38  50  47  51
   597 1 17 6 2  100  48  60  49  47  58  63   .
   598 2 16 2 2   84  39  41  44  41  35  43  52
   598 2 16 2 2  108  49  54  57  79  62  59  58
   599 2 15 5 2   80  19  43  29  53  46  32  48
   599 1 15 6 2   95  43  40  39  32  53  50  43
   600 2 16 1 1  104  49  51  43  50  53  47  40
   600 2 16 1 1  111  42  48  45  60  50  49  58
   601 2 17 2 2   94  59   .  55  49  51  51  52
   601 2 17 2 2    .  55  57  46  52  60  53  57
   602 2 13 5 2   90  41  37  37  44  49  59  62
   602 1 13 6 2  113  46  58  57  52  41  64  51
   603 2 13 2 2   96  68  48  53  43  37  47  39
   603 2 13 2 2  109  40  46  55  57  44  50  40
   604 2 15 5 2   91  50  46  47  31  30   .  41
   604 1 15 6 2   78  35  38  42  49  45  37  32
   605 2 17 2 2  111  43  27  49  36  47  50  47
   605 2 17 2 2   82  56  35  40  29  46  38  36
   606 2 17 2 2   97  47  46  43  49  64  55  45
   606 2 17 2 2  102  57  42  46  61  68  61  64
   607 2 15 1 1   98  52  40  47  43  41  40  47
   607 2 15 1 1  120  51  50  42  55  59  53  48
   608 2 17 2 2  115  60  55  61  69  76  61  54
   608 2 17 2 2  122  59  62  67  59  69  63  59
   609 2 14 5 2  104  39  36  42  48  55  49  54
   609 1 14 6 2  111  45  58  56  55  56  53  47
   610 2 15 1 1   88  54  38  43  44  50  39  46
   610 2 15 1 1    .  51  45  43  47  57  34  47
   611 2 13 5 2  120  66  66  68  67  63  73  49
   611 1 13 6 2   94  46  45  48  60  60  68  58
   612 2 14 2 2   60   .  39  43  30  37  25  32
   612 2 14 2 2  100  45  56  47  42  45  60  62
   613 2 16 5 2  101  51  59  66  58  58  50   .
   613 1 16 6 2  103  55  52  59  51  64  50  56
   614 2 16 5 2   81  24  37  35  48  34  40  47
   614 1 16 6 2  105  56  42  44  39  42  53  55
   615 2 17 1 1  124  51  54  61  60  63  65  51
   615 2 17 1 1  130  61  67  65  53   .  64  78
   616 1 14 4 2  103  45  46  51  60  48   .  32
   616 1 14 4 2  116  54  56  50  46  45  58  28
   617 2 18 1 1   91  58  59  64  52  42  54  43
   617 2 18 1 1   92  54  50  49  44  52  46  57
   618 1 17 3 1   96  64  50  50  53  52  50  46
   618 1 17 3 1   92  39  47   .  45  52  45  51
   619 2 17 5 2  100  57  45  51  55  53  53  51
   619 1 17 6 2  117  49  58  60  61  54  60  57
   620 2 16 5 2   55  31  31  20  27  24  19  29
   620 1 16 6 2   84  35  39  39   .  54  50  57
   621 2 16 5 2   98  53  47  51  51  51  51  52
   621 1 16 6 2  103  54  54  46  50  51  33  42
   622 2 15 2 2  122  47  67  72  71  49  65  52
   622 2 15 2 2  102  54  55  54  61  47  45  53
   623 2 17 2 2   98  63  62  54  59  42  44  50
   623 2 17 2 2  114  60  53  74  63  61   .  50
   624 1 16 3 1  121  76  78  73  63  69  53  63
   624 1 16 3 1  112  63  67  63  64  71  53  77
   625 2 18 2 2  117  62  61  56  63  50  63  46
   625 2 18 2 2  109  53  49  52  54  52  48  47
   626 1 16 3 1  116  47  38  55  59  56  60  61
   626 1 16 3 1  102  51  45  45  55  58  55  68
   627 2 17 5 2   88  45  52  59  41   .  46  29
   627 1 17 6 2   85  35  40  49  36  43  54  42
   628 2 18 5 2   85  38  42  34  44  49  61   .
   628 1 18 6 2  106  44  63  46  58  60  56  56
   629 1 15 4 2  107  69  60  52  45  58  55  41
   629 1 15 4 2    .  54  59  52  47  46  51  59
   630 1 15 3 1  138  55  69   .  61  50  57   .
   630 1 15 3 1  142  66  60  79  64  52  59  67
   631 2 14 5 2  113  53  60  58  53  53  55  55
   631 1 14 6 2  114  48  52   .  49  44  48  58
   632 2 14 5 2   97  45  39  39  43  54  64  62
   632 1 14 6 2   93  46  38  47  47  51  57  77
   633 2 15 5 2  102  48  55  56  50  48  58  51
   633 1 15 6 2   99  54  51  56  43  38   .  49
   634 2 18 5 2  139  75  77  84  89  75  70  73
   634 1 18 6 2  143  72  73  64  78   .  68  72
   635 2 15 5 2  100  44  45  52  49   .  62  34
   635 1 15 6 2   81  44  37  45  45  31  46  42
   636 2 16 5 2   98  58  54  53  49  45  62  61
   636 1 16 6 2    .  56  56  52  60  56  51  49
   637 2 16 2 2  117  56  57  51   .  59  69  60
   637 2 16 2 2  116  46  53  46  58  49  52  49
   638 1 16 3 1   74  38  47  56  35  40  34  48
   638 1 16 3 1   74  40  47  51  23  33  30  44
   639 2 15 2 2  109  62  52  66  53  53  56  51
   639 2 15 2 2   97  49  48  49  42  57  62  45
   640 2 17 5 2   90  59  48  47  44  37  42  48
   640 1 17 6 2   96  52  37  59  41  56  53  59
   641 2 14 5 2  118  40  53  51  48  56  47  42
   641 1 14 6 2  126  65  57  60  65  57  58  57
   642 2 18 5 2  114  44  44  55  55  53  50  68
   642 1 18 6 2   86  50  47  59  54  66  61  58
   643 2 15 2 2    .  55  60  60  60  57  58  44
   643 2 15 2 2  100  51  44  54  40  34  30  68
   644 2 14 5 2   85  48  46  38  37  34  41  53
   644 1 14 6 2   81  53  44  50  38  39  39  59
   645 1 15 4 2  102  48  44  38  47  41  55  60
   645 1 15 4 2  102  44  47  48  51  50  41  57
   646 2 17 2 2   84  45  54  38  41  32  27  46
   646 2 17 2 2   90  60  46  45  51  44  44  61
   647 1 16 4 2  117  43  38  47  63  48  55  55
   647 1 16 4 2  102  48   .  56  57  54  58  43
   648 1 16 3 1   66  45  32  33  35  41  39  37
   648 1 16 3 1   66  51  51  41  26  37  44  46
   649 2 15 2 2   94  58  47  51  46  38  50  46
   649 2 15 2 2   97  47  45  46  57  56  45  71
   650 2 16 5 2    .  53  55  54  69  59  76  57
   650 1 16 6 2   85  54  41  53  45  34  60  53
   651 1 17 3 1   78  40  47  43  46  47  45  47
   651 1 17 3 1   86  46  47  39  56  50  49  59
   652 2 16 1 1   87  50  48  45  38  41  38  46
   652 2 16 1 1   94  62  61  49  40  43  37  37
   653 2 13 5 2  120  51  52  58  50  54  49  46
   653 1 13 6 2  106  45  47  37  57  51  55  40
   654 1 17 4 2  116  52  57  62  64  55  57  62
   654 1 17 4 2  109  47  46  59  54  49  56  46
   655 2 17 2 2   79  42  48  43  22  36  37  53
   655 2 17 2 2  107  49  53  42  46  60  44  43
   656 2 15 2 2  106  53  61  57  64  51  47  53
   656 2 15 2 2  107  50  51  55  61  62  70  50
   657 2 17 5 2  118  59  71  62  65  52  58  70
   657 1 17 6 2   93  50  49  45  43  41  55  56
   658 1 17 3 1   89  52  39  39  48  47  50  58
   658 1 17 3 1   94  51  45  44  50  42  51  51
   659 2 13 2 2   84  41  38  37  42  49  41  38
   659 2 13 2 2   94  51  42  45  41  39  42  48
   660 2 18 2 2  143  77  73  73  67  74  64  60
   660 2 18 2 2  110  59  55  68  62  61  62  58
   661 2 14 2 2  115  58  68   .  46  52  44  76
   661 2 14 2 2  103  53  47  56  39  55  50  58
   662 1 13 4 2   87  44  60  38  35  38  50  53
   662 1 13 4 2  100  54  43  42  31  36  32  51
   663 2 14 2 2  100  34  36  29  48  34  41  40
   663 2 14 2 2  108  51  50  45  48  48  47  48
   664 2 14 2 2  107  58  59  47  52  43  54  57
   664 2 14 2 2  126  59  63  73  59  52  62  49
   665 1 15 4 2  104  54  55  56  44  42  54  60
   665 1 15 4 2  100  44  41  45  46  46  32  55
   666 2 17 5 2  128  58  70  60  61  58  57  58
   666 1 17 6 2  109  58  53  62  63  65  71  59
   667 2 17 1 1   86   .  50  44  36  48  40  33
   667 2 17 1 1   86  51  35  39  40  26  39  42
   668 2 16 5 2  115  53  59  54  52  55  66  50
   668 1 16 6 2  109  51  46  47  56  44  58  48
   669 1 15 4 2  108  40  70  61  42  30  53  50
   669 1 15 4 2  129  67  56  62  65  63  65  74
   670 1 18 4 2  116  52  64  49  47  50  54  55
   670 1 18 4 2  100  42  56  48  44  47  47  18
   671 2 16 1 1  123  49  53  59  54  58  60  75
   671 2 16 1 1  123  56  56  51  63  68  86  70
   672 1 15 3 1  112  48  57  59  49  55  61  62
   672 1 15 3 1  121  54  65  70  65  65  50  75
   673 1 15 3 1  111  50  53  56  39  39  36  42
   673 1 15 3 1  101  51  58  62  37  34  32  45
   674 1 14 3 1   97  47  54  50   .  58  47  61
   674 1 14 3 1   99  46  53  45   .  47  41  43
   675 1 15 3 1  123  64  53  49  56  64  72  42
   675 1 15 3 1  124  67  59  62  64  70  68  60
   676 2 15 5 2  107  57  47  48  60  53  71  58
   676 1 15 6 2   88  48  49  45  46  45  44  61
   677 2 17 2 2   75  47  44  45  53  45  43  55
   677 2 17 2 2   94  35  42  44  44  37  50  46
   678 1 14 3 1  111  56  61  60  39  41  51  51
   678 1 14 3 1  102  51  57  54  47  63  52  55
   679 2 18 5 2   98  49  46  41  44  55  57  40
   679 1 18 6 2  106  47  42   .  64  51  49  52
   680 2 14 1 1  118  48  46  45  51  58  65  63
   680 2 14 1 1  121  48  52  51  45  62  54  45
   681 2 16 1 1  119  58  76  56  51  53  53  35
   681 2 16 1 1  129  56  68  54  66  65  67  56
   682 2 18 5 2  125  64  58  54  61  56  65  46
   682 1 18 6 2  126  59  63  60  54  56  58  62
   683 2 14 2 2   87  51  44  40  52  41   .  40
   683 2 14 2 2   89  40  45  36  58  42  51  39
   684 2 15 5 2   94  41  45  35  49  47  55  52
   684 1 15 6 2   70  25  33  40  34  31  29  47
   685 2 15 5 2   90  34  43  42  56  55  49  39
   685 1 15 6 2  118  47  49  40  63  50  65  40
   686 2 17 1 1   89  48  41  44  46  44  32  55
   686 2 17 1 1   75  38  35  29  33  40  23  48
   687 2 15 1 1  100  49  48  52  52  58  48  44
   687 2 15 1 1   83  38  34  36  39  41  53  35
   688 2 17 5 2  114  53  52  55  44  44  55  56
   688 1 17 6 2   97  57  54  64  55  44  50  61
   689 2 15 5 2  132  69  69  61  63  61  45  50
   689 1 15 6 2  106  56  61  50  55  53  51  41
   690 1 15 3 1  123  47  48  62  68  68  67  76
   690 1 15 3 1  123  62  56  58  71  75  69  55
   691 2 17 5 2  128  68  60  62  52  56  58  51
   691 1 17 6 2  132  77  68  60  61  76  79  50
   692 2 18 5 2   76   .  35  43  37  44  58  55
   692 1 18 6 2   72  41  47  45  31  31  45  46
   693 2 14 2 2  120  45  46  41  53  40  52  51
   693 2 14 2 2   89  49  45  42  31  26  41  47
   694 2 17 1 1   96  47  35  24  43  40  57  47
   694 2 17 1 1  101  44  46  41  44  52  63  49
   695 2 14 2 2   96  45  54  50  48  46  47  57
   695 2 14 2 2  103  39  42  54  48  49  41  27
   696 2 13 2 2  113  53  43  46  52  42  41  40
   696 2 13 2 2  104  45  34  43  48  50  49  45
   697 2 16 5 2  107  52  57  64  32  43  47  61
   697 1 16 6 2  102  58  57   .  53  55  51  60
   698 1 15 3 1  108  72  47  52  49  63  61  51
   698 1 15 3 1  120  64  57  60  51  66  63  59
   699 2 14 1 1   90  49  56  52  38  36  30  25
   699 2 14 1 1  100  60  59  57  57  46  35  50
   700 2 16 5 2  120  45  49  52  56  55  52   .
   700 1 16 6 2  116  65  64  65  69  44  50  65
   701 2 16 1 1  108  57  59  63  51  62  61  49
   701 2 16 1 1  106  52  57  52  41  38  53  59
   702 1 14 3 1  110  43  50  40  64  58  59  42
   702 1 14 3 1  119  58  52  56  64  59  59  56
   703 2 13 1 1   95  49  40  31  67  45  55  57
   703 2 13 1 1  108  59  55  58  47  41  43  61
   704 1 14 3 1   94  50  41  31  47  52  59  49
   704 1 14 3 1   79  52  42  39  30  44  36  50
   705 2 14 2 2   82  49  50  41  31  32  21  34
   705 2 14 2 2  100  58  72  53  43  43  28  54
   706 2 17 2 2   83  37  29  36  48  46  45  48
   706 2 17 2 2   94  52  55  41  52  37  54  40
   707 2 18 5 2  101  53  46  58  50  55  47  40
   707 1 18 6 2  108  55  50  52  45  50  41  48
   708 2 14 1 1    .  62  53  60  58  59  51  42
   708 2 14 1 1  118  68  61  51  65  54  57  56
   709 1 17 3 1  101  56  49  59  57  59  45  41
   709 1 17 3 1  104  56  60  53  59  61  49  46
   710 2 13 1 1  111  52  56   .  42  53  49  65
   710 2 13 1 1  110  50  51  49  44  51  63  56
   711 2 18 5 2   99  64  61   .  49  54  56  61
   711 1 18 6 2  119  48  49  56  59  68  52  47
   712 2 15 5 2  100  58  63  55   .  45  42  45
   712 1 15 6 2   91  60  68  59  57  53  41  51
   713 2 16 5 2  103  45  45  50  45  41  46  58
   713 1 16 6 2  101  42  57  43  63   .  58  49
   714 2 14 5 2   96  36  45  31  37  47  44  55
   714 1 14 6 2  118  79  63  60  70  57  54  61
   715 1 16 3 1  101  54  47  51  52  46  64  30
   715 1 16 3 1  103  49  44  49  52  44  53  34
   716 2 16 1 1   94  36   .  51  46  43  49  56
   716 2 16 1 1   96  50  63  61  46   .  43  53
   717 2 17 1 1  111   .  46  50  55  66  65  51
   717 2 17 1 1  109  54  47  43  60  64  62  59
   718 1 16 4 2    .  47  51  58  60  49  64  61
   718 1 16 4 2  111  49  38  53  43  46  48  51
   719 1 15 3 1   96  47  56  52  53  56  48  60
   719 1 15 3 1   86  42  60  48  54  57  52  47
   720 1 17 4 2  106  49  52  50  52  64  75  47
   720 1 17 4 2  120  64  58  53  50  60  57  50
   721 2 14 5 2   91  40  40  43  43  36  42  41
   721 1 14 6 2   87  56  54  47  56  54  49  52
   722 1 14 3 1  100  52  47  57  47  49  56  53
   722 1 14 3 1  105  62  50  51   .  47  47  63
   723 2 17 5 2   77  57  36  36  51  42  41  58
   723 1 17 6 2   81  39  44  35  55  46  50  40
   724 2 15 5 2   94  47   .  41  45  47  50  44
   724 1 15 6 2   74  40  40  41   .  38  47  41
   725 2 15 5 2  110  71  50  57  59   .  57  58
   725 1 15 6 2   86  49  39  47  47  37  36  59
   726 2 13 5 2   77  34  38  40  33  38  36  41
   726 1 13 6 2   65  38  34  29  42  35  46  49
   727 1 15 3 1  117  44  57  47  61  63  51  48
   727 1 15 3 1  106  51  55  66  65  63  54  48
   728 1 15 3 1   95  40  47  52  41  53  60  37
   728 1 15 3 1   87  57  58  44  41  34  44  59
   729 2 13 5 2   98  51  53  44  26  42  33  40
   729 1 13 6 2  101  47  43  55  41  44  44  52
   730 1 16 4 2   80  59  52  46  51  52  49  46
   730 1 16 4 2   86  57  39  37  45  60  65  46
   731 2 17 5 2   91  49  49  30  57  46  34  57
   731 1 17 6 2   82  40  35  35  44  53  42  41
   732 2 14 5 2  126  54  56  49  72  76  67  64
   732 1 14 6 2  100  69  52  53  51  63  62   .
   733 2 16 2 2  103  57  45  49  51  45  62  53
   733 2 16 2 2  106  53   .  50  53  47  49  63
   734 2 18 1 1   94  49  49  38  46  37  47  51
   734 2 18 1 1  105  60  46  57  47  53   .  57
   735 1 16 4 2    .  66  68  62  65  62  65  46
   735 1 16 4 2  128  64  66  66  66  68  74  54
   736 1 16 4 2   97  44  44  40  49  41  41  32
   736 1 16 4 2   92  46  47  47  50  50  47  42
   737 2 13 2 2   95   .  53  67  55  58  51  41
   737 2 13 2 2  110  47  47  47  66  59  47  60
   738 2 15 1 1  104  46  49  48  36  41   .  39
   738 2 15 1 1   88  45  42  43  42  41  37  54
   739 2 16 5 2   89  39  45  44  48  58  45  62
   739 1 16 6 2   84  51  41  52  35  40  43  50
   740 2 14 5 2  135  72  76  62  61  61  62  80
   740 1 14 6 2    .  60  61  55  65  67  64  74
   741 2 17 5 2   74  43  45  44  27  31  33  43
   741 1 17 6 2   79  35  39  36  33  40  51  38
   742 2 17 5 2   81  47  48  44  41  41  44  46
   742 1 17 6 2  109  51   .  46  44  60  63  60
   743 1 16 3 1  107  55  46  48  50  49  45  47
   743 1 16 3 1  109  53  43  51  59  54  66  58
   744 1 15 4 2  107  56  39  54  39  42  39  44
   744 1 15 4 2  107  58  44  53  41  44  39  48
   745 1 13 4 2   90  42  38  48  43  48  48  46
   745 1 13 4 2   91  47  51  49  55  52  47  49
   746 2 14 1 1   93  48  49  57  39  39  41  54
   746 2 14 1 1    .  59  47  49  39  38  29  39
   747 1 18 3 1  123  69  57  63  48  51  61  51
   747 1 18 3 1  111  60  41  53  34  43  44  48
   748 1 15 4 2   73  41  59  49  45  40  43  45
   748 1 15 4 2   59  48  32  51  31  30  20  31
   749 1 14 4 2   94  40  51  39  49  56  70  48
   749 1 14 4 2  108  49  45  45  50  34  49  51
   750 2 16 1 1  115  57  45  55  43  52  60  42
   750 2 16 1 1  124  45  55  51  56  52  62  40
   751 2 17 5 2  102  50  51  60  58  52  49   .
   751 1 17 6 2  101  49  55  51  67   .  55  37
   752 2 16 2 2   82   .  41  36  30  49  37  60
   752 2 16 2 2   88  45  42  49  51   .  43  52
   753 2 15 2 2  124  49  63  63  75  60   .  47
   753 2 15 2 2  121  69  72  62  64  60  64  49
   754 2 15 5 2   68  41  27  36  45  46  36  60
   754 1 15 6 2   89  35  43  45  48  49  51   .
   755 1 15 3 1   87  44  41  38  36  52  54  35
   755 1 15 3 1   93  42  47   .  45  49  50  45
   756 2 18 2 2  112  48  58  51  47  56  67  39
   756 2 18 2 2  104  51  50  52  49  58  67  62
   757 1 16 4 2  119  62  62  55  60  57  56  61
   757 1 16 4 2  114  67  67  70  53  57  55  54
   758 2 17 1 1  112  74  67  67  54  52  58  67
   758 2 17 1 1  133  68  56  56  65  60  62  58
   759 1 17 4 2  101  56  61  60  48  51  44  50
   759 1 17 4 2  104  51  59  57  42  45  57  62
   760 2 18 1 1   83  44  39  29  43  33  32  41
   760 2 18 1 1   83  49  54  41  35  34  30  45
   761 2 14 2 2   66  49  39  43  38  29  38  37
   761 2 14 2 2    .  44  34  37  40  40  29  42
   762 1 13 3 1   93  38  44  45  47  34  46  46
   762 1 13 3 1   96  40  52  46  60  47  52  53
   763 1 14 3 1  105  49  44  51  55  50  57  48
   763 1 14 3 1  102  43   .  53  50  47  56  59
   764 2 18 1 1  115  58  50  58  65  75  74  56
   764 2 18 1 1  122  49  56  61  70  74  72  63
   765 2 15 2 2  114  57  65  47  50  45  56  45
   765 2 15 2 2   98  47  40  57  48  49  58  38
   766 2 15 5 2   91  44  51  56  43  55  56  50
   766 1 15 6 2  118  51  39  46   .  58  60  52
   767 2 16 1 1   72  46  42  48  42  51  37  34
   767 2 16 1 1   76  34  31  43  48  49  40  48
   768 2 18 1 1   96  51  57  41  35  33  34  30
   768 2 18 1 1   88  51  44  36  54  49  51  36
   769 1 17 3 1   94  52  54  52  57   .  55  42
   769 1 17 3 1   95   .  52  49  55  48  47  67
   770 2 17 2 2  106  58  48  49  53  50  53   .
   770 2 17 2 2  106  48  52  65  52  52  40  47
   771 2 14 2 2   82  33  41  39  46  46  48  41
   771 2 14 2 2   86  46  53  55  39  34  58  55
   772 2 18 1 1   69  46  51  44  29  40  40  35
   772 2 18 1 1   79  55  51  52  29  30  35  27
   773 1 14 3 1  111  68  55  64  37  41  40  44
   773 1 14 3 1  106  56  59  42  38  40  49  38
   774 2 18 5 2  100  48  64  57  46  55  55  49
   774 1 18 6 2  111  53  51  55  57  50  60  51
   775 2 13 2 2    .  39  55  42  50  62  54  58
   775 2 13 2 2   77  50  36  39  45  50  51  59
   776 1 15 4 2  119  57  56  66  63  54  57  53
   776 1 15 4 2   96  47  51  45  39  37  39  49
   777 1 16 3 1   85  31  32  35  41  43  42  50
   777 1 16 3 1   74  32  49  35  35  36  42  45
